source,target,relationship
mo_rrtmgp_clr_all_sky.F90,"All-sky fluxes: $F_{all} = F_{clr} + \Delta F$, where $\Delta F$ is the cloud contribution to the flux.",encodes
deprecated_output.F90,NAMLST,contains
deprecated_output.F90,TITLE,contains
deprecated_output.F90,DT,contains
deprecated_output.F90,LIST_FIELDS,contains
deprecated_output.F90,OUTFILE,contains
deprecated_output.F90,OUTPUT_CATEGORY,contains
deprecated_output.F90,OUT_FMT,contains
deprecated_output.F90,OUT_DIR,contains
deprecated_output.F90,OUT_FN,contains
deprecated_output.F90,NFIRST,contains
deprecated_output.F90,NSAVE,contains
deprecated_output.F90,SYNC_OUT,contains
deprecated_output.F90,DIAGNOSTICS,contains
deprecated_output.F90,MLD_METHOD,contains
deprecated_output.F90,DIFF_K,contains
deprecated_output.F90,RI_CRIT,contains
deprecated_output.F90,RAD_CORR,contains
deprecated_output.F90,$\text{out_fmt} = \text{ASCII}$ (OUT_FMT = ASCII),encodes
deprecated_output.F90,$\text{out_dir} = '.'$ (OUT_DIR = '.'),encodes
deprecated_output.F90,$\text{out_fn} = \text{'gotm'}$ (OUT_FN = 'gotm'),encodes
deprecated_output.F90,$\text{nfirst} = 0$ (NFIRST = 0),encodes
deprecated_output.F90,$\text{nsave} = 1$ (NSAVE = 1),encodes
deprecated_output.F90,$\text{sync_out} = 1$ (SYNC_OUT = 1),encodes
deprecated_output.F90,$\text{diagnostics} = \text{.false.}$ (DIAGNOSTICS = .FALSE.),encodes
deprecated_output.F90,$\text{mld_method} = 1$ (MLD_METHOD = 1),encodes
deprecated_output.F90,$\text{diff_k} = 1.\text{e-5}$ (DIFF_K = 1.E-5),encodes
deprecated_output.F90,$\text{Ri_crit} = 0.5$ (RI_CRIT = 0.5),encodes
deprecated_output.F90,$\text{rad_corr} = \text{.true.}$ (RAD_CORR = .TRUE.),encodes
deprecated_output.F90,"$\text{LEVEL1 'Warning: out_fmt is set to 2 (NetCDF output), but GOTM has been compiled without NetCDF support. Forcing out_fmt=1 (text).'}$",encodes
deprecated_output.F90,$\text{outfile}\% \text{path} = \text{trim}(\text{out_dir})//\text{'/'}//\text{trim}(\text{out_fn})$ (OUTFILE%PATH = TRIM(OUT_DIR)//'/'//TRIM(OUT_FN)),encodes
deprecated_output.F90,$\text{outfile}\% \text{title} = \text{trim}(\text{title})$ (OUTFILE%TITLE = TRIM(TITLE)),encodes
deprecated_output.F90,$\text{outfile}\% \text{time_unit} = \text{time_unit_second}$ (OUTFILE%TIME_UNIT = TIME_UNIT_SECOND),encodes
deprecated_output.F90,$\text{outfile}\% \text{time_step} = \text{dt}*\text{nsave}$ (OUTFILE%TIME_STEP = DT*NSAVE),encodes
deprecated_output.F90,$\text{if} (\text{out_fmt} == \text{NETCDF}) \text{ then}$,encodes
deprecated_output.F90,$\text{if} (\text{sync_out} <= 0) \text{ then}$,encodes
deprecated_output.F90,$\text{outfile}\%\text{sync_interval} = -1$ (OUTFILE%SYNC_INTERVAL = -1),encodes
deprecated_output.F90,$\text{outfile}\%\text{sync_interval} = \text{sync_out}$ (OUTFILE%SYNC_INTERVAL = SYNC_OUT),encodes
rrlw_kg04.f90,n,contains
rrlw_kg04.f90,N,contains
rrlw_kg04.f90,"n,i",contains
rrlw_kg04.f90,"n,j",contains
rrlw_kg04.f90,"k,m,l,n",contains
rrlw_kg04.f90,"m,n,l,n",contains
rrlw_kg04.f90,"r,n",contains
rrlw_kg04.f90,"c,n",contains
rrlw_kg04.f90,"N,i",contains
rrlw_kg04.f90,"N,j",contains
rrlw_kg04.f90,"k,m,l,N",contains
rrlw_kg04.f90,"m,n,l,N",contains
rrlw_kg04.f90,"l,N",contains
rrlw_kg04.f90,"l,N",contains
rrlw_kg04.f90,"r,N",contains
rrlw_kg04.f90,"c,N",contains
rrlw_kg04.f90,"A_s(l) = K^B_o(l,n) * F^A_o(n,i)",encodes
rrlw_kg04.f90,"A_b(l) = K_a(k,m,l) * F^B_o(n,j)",encodes
rrlw_kg04.f90,"K^A_o(k,m,l) = K^A_o(k-1,m,l) + C_1",encodes
rrlw_kg04.f90,"K^B_o(l,n) = K^B_o(l-1,n) + C_2",encodes
rrlw_kg04.f90,"F_c = F_c_o(n,c)",encodes
rrlw_kg04.f90,"S_r = S_r_o(r,n)",encodes
rrlw_kg04.f90,"A_s(l,N) = K_b(m,n,l,N) * F^A(N,i)",encodes
rrlw_kg04.f90,"A_b(l,N) = K_a(k,m,l,N) * F^B_b(N,j)",encodes
rrlw_kg04.f90,C_1 =,encodes
rrlw_kg04.f90,C_2 =,encodes
mo_extfrc.F90,T_S,contains
mo_extfrc.F90,F_N,contains
mo_extfrc.F90,H_E,contains
mo_extfrc.F90,E_C,contains
mo_extfrc.F90,S_P,contains
mo_extfrc.F90,U_T,contains
mo_extfrc.F90,N_SE,contains
mo_extfrc.F90,SE_T,contains
mo_extfrc.F90,FL_TD,contains
mo_extfrc.F90,FL_TP,contains
mo_extfrc.F90,F_R,contains
mo_extfrc.F90,M_W,contains
mo_extfrc.F90,T_S,contains
mo_extfrc.F90,L_V,contains
mo_extfrc.F90,I_A,contains
TracerBalanceMod.F90,R8,contains
TracerBalanceMod.F90,SHR_KIND_R8,contains
TracerBalanceMod.F90,ERR_MSG,contains
TracerBalanceMod.F90,SHR_LOG_ERRMSG,contains
TracerBalanceMod.F90,BOUNDS_TYPE,contains
TracerBalanceMod.F90,BETR_BOUNDS_TYPE,contains
TracerBalanceMod.F90,BETRTRACER_TYPE,contains
TracerBalanceMod.F90,TRACEERTYPE,contains
TracerBalanceMod.F90,TRACERFLUX_TYPE,contains
TracerBalanceMod.F90,TRACERFLUX_VARS,contains
TracerBalanceMod.F90,TRACERSTATE_TYPE,contains
TracerBalanceMod.F90,TRACERSTATE_VARS,contains
TracerBalanceMod.F90,BETR_STATUS_TYPE,contains
TracerBalanceMod.F90,BETR_STATUS,contains
TracerBalanceMod.F90,IULOG,contains
TracerBalanceMod.F90,BIULOG,contains
TracerBalanceMod.F90,NUMF,contains
TracerBalanceMod.F90,FILTER,contains
TracerBalanceMod.F90,NUMFP,contains
TracerBalanceMod.F90,FILTERP,contains
TracerBalanceMod.F90,BETRTRACER_VARS,contains
TracerBalanceMod.F90,COL,contains
TracerBalanceMod.F90,C,contains
TracerBalanceMod.F90,LBJ,contains
TracerBalanceMod.F90,UBJ,contains
TracerBalanceMod.F90,DTIME,contains
TracerBalanceMod.F90,ATW,contains
TracerBalanceMod.F90,ERR_REL,contains
TracerBalanceMod.F90,BAL_BEG,contains
TracerBalanceMod.F90,BAL_END,contains
TracerBalanceMod.F90,BAL_FLX,contains
TracerBalanceMod.F90,ERR_MIN,contains
TracerBalanceMod.F90,ERR_MIN_REL,contains
TracerBalanceMod.F90,MSG,contains
TracerBalanceMod.F90,MSG1,contains
TracerBalanceMod.F90,TRACERNAME,contains
TracerBalanceMod.F90,IS_MOBILE,contains
TracerBalanceMod.F90,KK,contains
TracerBalanceMod.F90,NGWMOBILE_TRACERS,contains
TracerBalanceMod.F90,DO_MASS_BALCHK,contains
TracerBalanceMod.F90,NTRACERS,contains
TracerBalanceMod.F90,TRACER_MOlARmass,contains
TracerBalanceMod.F90,ERRTRACER,contains
TracerBalanceMod.F90,ATW_MOBILE,contains
TracerBalanceMod.F90,ATW_SOLID,contains
TracerBalanceMod.F90,ATW_FROZEN,contains
TracerBalanceMod.F90,DZ,contains
TracerBalanceMod.F90,IS_ADSORB,contains
TracerBalanceMod.F90,ADSORBID,contains
TracerBalanceMod.F90,FROZENID,contains
TracerBalanceMod.F90,"$\text{TracerFluxVars}\% \text{Reset}(bounds, numf, filter, numfp, filterp) = 0$",encodes
TracerBalanceMod.F90,"$beg\_tracer\_molarmass(c,kk) = tracerstate\_vars\% int\_mass\_mobile\_col(1,ubj,c,jj,dz(c,1:ubj), betr\_status)$",encodes
TracerBalanceMod.F90,"$errtracer(c,kk) = beg\_tracer\_molarmass(c,kk)-end\_tracer\_molarmass(c,kk) + (tracer\_flx\_netpro(c,kk)-tracer\_flx\_netphyloss(c,kk))\*dtime$",encodes
TracerBalanceMod.F90,"$tracer\_molarmass\_col(c,jj) = tracerstate\_vars\% int\_mass\_mobile\_col(1,ubj,c,jj,dz(c,1:ubj), betr\_status)$",encodes
TracerBalanceMod.F90,"$\text{TracerFluxVars}\% flux\_summary(lbj, ubj, col, betr\_time, c, betrtracer\_vars,betr\_status) = 0$",encodes
TracerBalanceMod.F90,"$\text{TracerFluxVars}\% Temporal\_average(c,dtime) = 0$",encodes
mo_aerosols.F90,NH3,contains
mo_aerosols.F90,NH4NO3,contains
mo_aerosols.F90,SO4,contains
mo_aerosols.F90,HNO3,contains
mo_aerosols.F90,NH4,contains
mo_aerosols.F90,XHNO3,contains
mo_aerosols.F90,T,contains
mo_aerosols.F90,RH,contains
mo_aerosols.F90,QIN,contains
mo_aerosols.F90,KP,contains
mo_aerosols.F90,TA,contains
mo_aerosols.F90,TN,contains
mo_aerosols.F90,NH4NO3,contains
mo_aerosols.F90,XNH4NO3,contains
mo_aerosols.F90,$TSO_4 = \frac{10^{9}}{\rho} \cdot \left( Q_{SO4} + Q_{NH4NO3} \right)$,encodes
mo_aerosols.F90,$\kappa_p = \exp\left( 84.6 - 24220 \cdot \frac{1}{T} - 6.1 \log\left( \frac{T}{298}\right) \right)$ (crystalline ammonium nitrate),encodes
mo_aerosols.F90,$\gamma = \left(\frac{\text{RH}}{1000 \left(\frac{1}{\text{RH}} + \frac{n}{1000}\right)}\right)^{\zeta^{-1}}$ (aqueous phase ammonium nitrate),encodes
mo_aerosols.F90,$SSM_{NH4NO3} = \left( \frac{80}{81} \cdot \nu_1 \cdot \left(\frac{1}{RH} - 1 \right)\right)^{z_1}$ (single solute molality for NH4NO3),encodes
mo_aerosols.F90,$\kappa_p = (\gamma \cdot SSM_{NH4NO3})^2 \exp\left(53.19 - 15850.62 \frac{1}{T} + 11.51 \log\left(\frac{T}{298}\right)\right)$ (equilibrium constant),encodes
mo_aerosols.F90,$TA = f_{NH3}$,encodes
mo_aerosols.F90,$TN = HNO_3 + NH4NO_3$,encodes
mo_aerosols.F90,$\boxed{NH4NO_3 = 0.5(TA + TN - \sqrt{(TA+TN)^2 - 4(TA \cdot TN - KP)})}$,encodes
mo_aerosols.F90,$\boxed{XNH4NO_3 = 0.5(TA + TXHNO_3 - \sqrt{(TA+TXHNO_3)^2 - 4(TA \cdot TXHNO_3 - KP)})}$,encodes
bshr_assert_mod.F90,VAR,contains
bshr_assert_mod.F90,ALL,contains
bshr_assert_mod.F90,ANY,contains
bshr_assert_mod.F90,`ALL(var)` ≈ `∀x ∈ VAR: x = TRUE`,encodes
bshr_assert_mod.F90,`ANY(var)` ≈ `∃x ∈ VAR: x = TRUE`,encodes
ColumnType.F90,BegcSub,contains
ColumnType.F90,EndcSub,contains
ColumnType.F90,IsPvalNotation,contains
ColumnType.F90,NaNNotation,contains
ColumnType.F90,SpvalNotation,contains
ColumnType.F90,R8Notation,contains
ColumnType.F90,$\frac{\partial}{\partial \text{begc}} = 1$,encodes
ColumnType.F90,$\frac{\partial}{\partial \text{endc}} = 1$,encodes
ColumnType.F90,$\text{IsPval} = \text{ispval}$,encodes
ColumnType.F90,$\text{NaN} = \text{nan}$,encodes
ColumnType.F90,$\text{Spval} = \text{spval}$,encodes
ColumnType.F90,$\text{gridcell} = \text{begc}$,encodes
tracer_srcs.F90,Short Notation,contains
tracer_srcs.F90,Spec,contains
tracer_srcs.F90,Fil,contains
tracer_srcs.F90,Fli,contains
tracer_srcs.F90,Dat,contains
tracer_srcs.F90,Dty,contains
tracer_srcs.F90,Rmv,contains
tracer_srcs.F90,CycYr,contains
tracer_srcs.F90,FixYM,contains
tracer_srcs.F90,FixTod,contains
tracer_srcs.F90,NTSR,contains
tracer_srcs.F90,Flds,contains
tracer_srcs.F90,Fil,contains
tracer_srcs.F90,IULG,contains
tracer_srcs.F90,PVer,contains
tracer_srcs.F90,Ndx,contains
tracer_srcs.F90,Idx,contains
tracer_srcs.F90,NCOL,contains
tracer_srcs.F90,NTsr = 0,encodes
tracer_srcs.F90,NTsr = SIZE(Flds),encodes
tracer_srcs.F90,"ALLOCATE(specifier(MAXTRCRS), STAT=stat_alloc)",encodes
tracer_srcs.F90,Ndx = get_extfrc_ndx(Flds(i)%fldnam),encodes
tracer_srcs.F90,TRacerSrcFlds(i) = Flds(i)%fldnam,encodes
nf_logging.F90,NL,contains
nf_logging.F90,S,contains
nf_logging.F90,CNL,contains
nf_logging.F90,CS,contains
ice_age.F90,Age,contains
ice_age.F90,Time Step Length,contains
ice_age.F90,Block Dimension in x-direction,contains
ice_age.F90,Block Dimension in y-direction,contains
ice_age.F90,Number of Cells with Ice Present,contains
ice_age.F90,Compressed Indices for Cells with Ice in x-direction,contains
ice_age.F90,Compressed Indices for Cells with Ice in y-direction,contains
ice_age.F90,Year,contains
ice_age.F90,Month,contains
ice_age.F90,Day,contains
ice_age.F90,Number of Years,contains
ice_age.F90,Initial Year,contains
ice_age.F90,Time Step Number 1,contains
ice_age.F90,Total Time,contains
ice_age.F90,Forcing Time,contains
ice_age.F90,Second,contains
ice_age.F90,Filename for Age Tracer File,contains
ice_age.F90,Flag to Indicate Whether to Read Restart Age,contains
ice_age.F90,Run Type,contains
ice_age.F90,"age(i,j) = age(i,j) + dt",encodes
ice_age.F90,filename = 'restart_dir/restart_file.age.' // iyear // '-' // imonth // '-' // iday // '-' // sec,encodes
tracer_cnst.F90,NTC,contains
tracer_cnst.F90,TCF,contains
tracer_cnst.F90,SPC,contains
tracer_cnst.F90,FN,contains
tracer_cnst.F90,FLS,contains
tracer_cnst.F90,DP,contains
tracer_cnst.F90,DT,contains
tracer_cnst.F90,RF,contains
tracer_cnst.F90,CYR,contains
tracer_cnst.F90,FYMD,contains
tracer_cnst.F90,FTOD,contains
tracer_cnst.F90,PCOLS,contains
tracer_cnst.F90,PVER,contains
tracer_cnst.F90,BEGCHUNK,contains
tracer_cnst.F90,ENDCHUNK,contains
tracer_cnst.F90,NDX,contains
tracer_cnst.F90,I,contains
tracer_cnst.F90,C,contains
tracer_cnst.F90,NCOL,contains
tracer_cnst.F90,IND,contains
tracer_cnst.F90,BOLTZ,contains
tracer_cnst.F90,MWDRY,contains
tracer_cnst.F90,T,contains
tracer_cnst.F90,PMIDDRY,contains
tracer_cnst.F90,FLD,contains
tracer_cnst.F90,FILE,contains
tracer_cnst.F90,PBUF2D,contains
tracer_cnst.F90,STATE,contains
tracer_cnst.F90,$\frac{\partial \text{tracer}}{\partial t} = \dot{\omega}_{\text{tracer}}$,encodes
tracer_cnst.F90,$q_{\text{tracer}} = \left(\frac{1}{e}\right)^x \cdot q_0$,encodes
tracer_cnst.F90,$v_{\text{tracer}} = \frac{k_B T}{m_{\text{tracer}}}$,encodes
tracer_cnst.F90,$\text{vmr}_{\text{tracer}} = 1$,encodes
tracer_cnst.F90,$\text{mmr}_{\text{tracer}} = m_{\text{tracer}} \cdot \text{vmr}_{\text{tracer}}$,encodes
tracer_cnst.F90,$x_{\text{tracer}} = \frac{\partial}{\partial t} (\log_e q_{\text{tracer}})$,encodes
tracer_cnst.F90,"$\frac{\partial \text{tracer}}{\partial t} = 0$, since tracer is prescribed.",encodes
tracer_cnst.F90,"In subroutine `get_cnst_data_ptr`, data_q is calculated as $\text{mmr}_{\text{tracer}} = m_{\text{tracer}} \cdot \text{vmr}_{\text{tracer}}$.",encodes
tracer_cnst.F90,$\frac{\partial \text{FLD}}{\partial t} = 0$,encodes
tracer_cnst.F90,$DATA\_Q = m_{\text{tracer}} \cdot \text{vmr}_{\text{tracer}}$,encodes
tracer_cnst.F90,"In subroutine `get_cnst_data_ptr`, data_q is calculated as $\text{mmr}_{\text{tracer}} = m_{\text{tracer}} \cdot \text{vmr}_{\text{tracer}}$.",encodes
tracer_cnst.F90,$\frac{\partial \text{FLD}}{\partial t} = 0$,encodes
tracer_cnst.F90,$DATA\_Q = m_{\text{tracer}} \cdot \text{vmr}_{\text{tracer}}$,encodes
params.F90,Cp,contains
params.F90,G,contains
params.F90,Lc,contains
params.F90,Lf,contains
params.F90,Ls,contains
params.F90,Rd,contains
params.F90,Rv,contains
params.F90,De,contains
params.F90,Kt,contains
params.F90,Mu,contains
params.F90,Fcc,contains
params.F90,Fcfl,contains
params.F90,Fcsl,contains
params.F90,Epsv,contains
params.F90,Pi,contains
params.F90,Ug,contains
params.F90,Vg,contains
params.F90,Fc,contains
params.F90,Fcz,contains
params.F90,Z0,contains
params.F90,Oc,contains
params.F90,Ln,contains
params.F90,Dcl,contains
params.F90,Dpr,contains
params.F90,Ddp,contains
params.F90,Ds,contains
params.F90,Dsrf,contains
params.F90,Dcr,contains
params.F90,Dwrx,contains
params.F90,Dwry,contains
params.F90,Dtr,contains
params.F90,Aid,contains
params.F90,Uh,contains
params.F90,Vh,contains
params.F90,Tsx,contains
params.F90,TsY,contains
params.F90,Ls = Lc + Lf  [Ls = Lc + Lf],encodes
params.F90,Fcc = Lc/Cp  [Fcc = ∂H/∂T = Lc / Cp ],encodes
params.F90,Fcfl = Lf/Cp  [Fcfl = (1 - Epsv) / Epsv = Lf / Cp],encodes
params.F90,Fcsl = Ls/Cp  [Fcsl = (1 + Epsv) / Epsv = Ls / Cp],encodes
params.F90,Epsv = Rv/Rd  [Epsv = ε = Rv / Rd],encodes
elm_instance.F90,L,contains
elm_instance.F90,I,contains
elm_instance.F90,I,contains
elm_instance.F90,S,contains
elm_instance.F90,L = in_lnd_id,encodes
elm_instance.F90,I = seq_comm_name(L),encodes
elm_instance.F90,I = seq_comm_inst(L),encodes
elm_instance.F90,S = seq_comm_suffix(L),encodes
rrlw_kg15.f90,FRA,contains
rrlw_kg15.f90,KA,contains
rrlw_kg15.f90,KAO_MN2,contains
rrlw_kg15.f90,SELFREFO,contains
rrlw_kg15.f90,FORREFO,contains
rrlw_kg15.f90,FRA,contains
rrlw_kg15.f90,A,contains
rrlw_kg15.f90,KMN2,contains
rrlw_kg15.f90,SELFREF,contains
rrlw_kg15.f90,FORREF,contains
rrlw_kg15.f90,ABS,contains
f90tst_types.f90,FN,contains
f90tst_types.f90,OTN,contains
f90tst_types.f90,VN,contains
f90tst_types.f90,NI,contains
f90tst_types.f90,OD,contains
f90tst_types.f90,AN,contains
f90tst_types.f90,OS,contains
f90tst_types.f90,BN,contains
f90tst_types.f90,NI2,contains
f90tst_types.f90,NC,contains
f90tst_types.f90,OTID,contains
f90tst_types.f90,VID,contains
f90tst_types.f90,SI,contains
f90tst_types.f90,BTI,contains
f90tst_types.f90,NFI,contains
f90tst_types.f90,CI,contains
f90tst_types.f90,`BIG_NUMBER = 2^{32} * 4294967295`,encodes
f90tst_types.f90,`1 \neq NI(1:OS)` and `OS = 10`,encodes
f90tst_types.f90,`OS = SI`,encodes
f90tst_types.f90,`NI(1:OS) = OTN` and `OS = 10`,encodes
f90tst_types.f90,`NI(1:OS) = OTN` and `OS = size_in`,encodes
f90tst_types.f90,`BIG_NUMBER = num_in`,encodes
EMI_TemperatureType_DataMod.F90,DI,contains
EMI_TemperatureType_DataMod.F90,IV,contains
EMI_TemperatureType_DataMod.F90,NV,contains
EMI_TemperatureType_DataMod.F90,LNV,contains
EMI_TemperatureType_DataMod.F90,UV,contains
EMI_TemperatureType_DataMod.F90,IIT,contains
EMI_TemperatureType_DataMod.F90,IRT,contains
EMI_TemperatureType_DataMod.F90,ND,contains
EMI_TemperatureType_DataMod.F90,DB1,contains
EMI_TemperatureType_DataMod.F90,DB2,contains
EMI_TemperatureType_DataMod.F90,DB3,contains
EMI_TemperatureType_DataMod.F90,DB4,contains
EMI_TemperatureType_DataMod.F90,DEN1,contains
EMI_TemperatureType_DataMod.F90,DEN2,contains
EMI_TemperatureType_DataMod.F90,DEN3,contains
EMI_TemperatureType_DataMod.F90,DEN4,contains
EMI_TemperatureType_DataMod.F90,DF,contains
EMI_TemperatureType_DataMod.F90,$\boxed{is\_int\_type = .false.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{is\_real\_type = .false.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_beg\_name  = ''}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim2\_beg\_name  = ''}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim3\_beg\_name  = ''}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim4\_beg\_name  = ''}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_end\_name  = ''}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim2\_end\_name  = ''}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim3\_end\_name  = ''}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim4\_end\_name  = ''}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{id\_val         =  L2E\_STATE\_TSOIL\_NLEVGRND}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{name\_val       =  'Soil temperature'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{long\_name\_val  =  'Soil temperature: ELM to EM'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{units\_val      =  '[K]'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{is\_real\_type   =  .true.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{ndim           =  2}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_beg\_name  =  dimname\_begc}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_end\_name  =  dimname\_endc}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim2\_beg\_name  =  dimname\_one}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim2\_end\_name  =  dimname\_nlevgrnd}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{data\_found   =  .true.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{id\_val         =  L2E\_STATE\_TSNOW}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{name\_val       =  'Snow temperature'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{long\_name\_val  =  'Snow temperature: ELM to EM'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{units\_val      =  '[K]'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{is\_real\_type   =  .true.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{ndim           =  2}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_beg\_name  =  dimname\_begc}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_end\_name  =  dimname\_endc}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim2\_beg\_name  =  dimname\_nlevsno\_plus\_one}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim2\_end\_name  =  dimname\_zero}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{data\_found   =  .true.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{id\_val         =  L2E\_STATE\_TH2OSFC}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{name\_val       =  'Standing water temperature'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{long\_name\_val  =  'Standing water temperature: ELM to EM'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{units\_val      =  '[K]'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{is\_real\_type   =  .true.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{ndim           =  1}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_beg\_name  =  dimname\_begc}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_end\_name  =  dimname\_endc}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{data\_found   =  .true.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{id\_val         =  L2E\_STATE\_TSOI10CM}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{name\_val       =  'Soil temperature in top 10cm'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{long\_name\_val  =  'Soil temperature in top 10cm: ELM to EM'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{units\_val      =  '[K]'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{is\_real\_type   =  .true.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{ndim           =  1}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_beg\_name  =  dimname\_begc}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_end\_name  =  dimname\_endc}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{data\_found   =  .true.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{id\_val         =  L2E\_STATE\_TSOIL\_NLEVSOI}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{name\_val       =  'Soil temperature in nlevsoi'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{long\_name\_val  =  'Soil temperature in nlevsoi: ELM to EM'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{units\_val      =  '[K]'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{is\_real\_type   =  .true.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{ndim           =  2}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_beg\_name  =  dimname\_begc}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim1\_end\_name  =  dimname\_endc}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim2\_beg\_name  =  dimname\_one}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{dim2\_end\_name  =  dimname\_nlevsoi}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{data\_found   =  .true.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{id\_val         =  L2E\_STATE\_TVEG}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{name\_val       =  'Vegetation temperature'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{long\_name\_val  =  'Vegetation temperature: ELM to EM'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{units\_val      =  '[K]'}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{is\_real\_type   =  .true.}$,encodes
EMI_TemperatureType_DataMod.F90,$\boxed{ndim           =  1}$,encodes
